poop,name,type,year,population,population_percent_change
0500000US51730,"Petersburg city, Virginia",county,2010,32303,-1.65
0500000US51730,"Petersburg city, Virginia",county,2009,32845,0
0500000US51735,"Poquoson city, Virginia",county,2013,12117,0.058
0500000US51735,"Poquoson city, Virginia",county,2012,12110,0.107
0500000US51735,"Poquoson city, Virginia",county,2011,12097,-0.017
0500000US51735,"Poquoson city, Virginia",county,2010,12099,2.752
0500000US51735,"Poquoson city, Virginia",county,2009,11775,0
0500000US51740,"Portsmouth city, Virginia",county,2013,95901,0.12
0500000US51740,"Portsmouth city, Virginia",county,2012,95786,-0.291
0500000US51740,"Portsmouth city, Virginia",county,2011,96066,-0.743
0500000US51740,"Portsmouth city, Virginia",county,2010,96785,-3.863
0500000US51740,"Portsmouth city, Virginia",county,2009,100674,0
0500000US51750,"Radford city, Virginia",county,2013,16705,1.175
0500000US51750,"Radford city, Virginia",county,2012,16511,0.837
0500000US51750,"Radford city, Virginia",county,2011,16374,0.343
0500000US51750,"Radford city, Virginia",county,2010,16318,1.594
0500000US51750,"Radford city, Virginia",county,2009,16062,0
0500000US51760,"Richmond city, Virginia",county,2013,207878,1.232
0500000US51760,"Richmond city, Virginia",county,2012,205348,1.074
0500000US51760,"Richmond city, Virginia",county,2011,203165,0.662
0500000US51760,"Richmond city, Virginia",county,2010,201828,0.424
0500000US51760,"Richmond city, Virginia",county,2009,200976,0
0500000US51770,"Roanoke city, Virginia",county,2013,97355,0.634
0500000US51770,"Roanoke city, Virginia",county,2012,96742,0.497
0500000US51770,"Roanoke city, Virginia",county,2011,96264,0.492
0500000US51770,"Roanoke city, Virginia",county,2010,95793,2.704
0500000US51770,"Roanoke city, Virginia",county,2009,93271,0
0500000US51775,"Salem city, Virginia",county,2013,24950,0.637
0500000US51775,"Salem city, Virginia",county,2012,24792,0.239
0500000US51775,"Salem city, Virginia",county,2011,24733,0.373
0500000US51775,"Salem city, Virginia",county,2010,24641,-1.981
0500000US51775,"Salem city, Virginia",county,2009,25139,0
0500000US51790,"Staunton city, Virginia",county,2013,23989,0.347
0500000US51790,"Staunton city, Virginia",county,2012,23906,0.298
0500000US51790,"Staunton city, Virginia",county,2011,23835,0.122
0500000US51790,"Staunton city, Virginia",county,2010,23806,0.681
0500000US51790,"Staunton city, Virginia",county,2009,23645,0
0500000US51800,"Suffolk city, Virginia",county,2013,84842,0.743
0500000US51800,"Suffolk city, Virginia",county,2012,84216,0.9
0500000US51800,"Suffolk city, Virginia",county,2011,83465,1.116
0500000US51800,"Suffolk city, Virginia",county,2010,82544,1.828
0500000US51800,"Suffolk city, Virginia",county,2009,81062,0
0500000US51810,"Virginia Beach city, Virginia",county,2013,442151,0.597
0500000US51810,"Virginia Beach city, Virginia",county,2012,439528,0.583
0500000US51810,"Virginia Beach city, Virginia",county,2011,436979,0.225
0500000US51810,"Virginia Beach city, Virginia",county,2010,435996,0.247
0500000US51810,"Virginia Beach city, Virginia",county,2009,434922,0
0500000US51820,"Waynesboro city, Virginia",county,2013,21099,0.328
0500000US51820,"Waynesboro city, Virginia",county,2012,21030,0.114
0500000US51820,"Waynesboro city, Virginia",county,2011,21006,0.579
0500000US51820,"Waynesboro city, Virginia",county,2010,20885,-3.751
0500000US51820,"Waynesboro city, Virginia",county,2009,21699,0
0500000US51830,"Williamsburg city, Virginia",county,2013,14579,2.618
0500000US51830,"Williamsburg city, Virginia",county,2012,14207,3.391
0500000US51830,"Williamsburg city, Virginia",county,2011,13741,2.384
0500000US51830,"Williamsburg city, Virginia",county,2010,13421,8.848
0500000US51830,"Williamsburg city, Virginia",county,2009,12330,0
0500000US51840,"Winchester city, Virginia",county,2013,26587,0.976
0500000US51840,"Winchester city, Virginia",county,2012,26330,0.816
0500000US51840,"Winchester city, Virginia",county,2011,26117,0.632
0500000US51840,"Winchester city, Virginia",county,2010,25953,-0.092
0500000US51840,"Winchester city, Virginia",county,2009,25977,0
0500000US53001,"Adams County, Washington",county,2013,18802,1.222
0500000US53001,"Adams County, Washington",county,2012,18575,1.564
0500000US53001,"Adams County, Washington",county,2011,18289,2.265
0500000US53001,"Adams County, Washington",county,2010,17884,5.021
0500000US53001,"Adams County, Washington",county,2009,17029,0
0500000US53003,"Asotin County, Washington",county,2013,21802,0.665
0500000US53003,"Asotin County, Washington",county,2012,21658,0.613
0500000US53003,"Asotin County, Washington",county,2011,21526,0.763
0500000US53003,"Asotin County, Washington",county,2010,21363,0.778
0500000US53003,"Asotin County, Washington",county,2009,21198,0
0500000US53005,"Benton County, Washington",county,2013,178992,2.034
0500000US53005,"Benton County, Washington",county,2012,175424,2.406
0500000US53005,"Benton County, Washington",county,2011,171303,2.529
0500000US53005,"Benton County, Washington",county,2010,167077,3.725
0500000US53005,"Benton County, Washington",county,2009,161077,0
0500000US53007,"Chelan County, Washington",county,2013,73047,0.85
0500000US53007,"Chelan County, Washington",county,2012,72431,0.897
0500000US53007,"Chelan County, Washington",county,2011,71787,1.116
0500000US53007,"Chelan County, Washington",county,2010,70995,0.463
0500000US53007,"Chelan County, Washington",county,2009,70668,0
0500000US53009,"Clallam County, Washington",county,2013,71731,0.448
0500000US53009,"Clallam County, Washington",county,2012,71411,0.47
0500000US53009,"Clallam County, Washington",county,2011,71077,0.621
0500000US53009,"Clallam County, Washington",county,2010,70638,0.612
0500000US53009,"Clallam County, Washington",county,2009,70208,0
0500000US53011,"Clark County, Washington",county,2013,432549,1.303
0500000US53011,"Clark County, Washington",county,2012,426984,1.384
0500000US53011,"Clark County, Washington",county,2011,421154,1.528
0500000US53011,"Clark County, Washington",county,2010,414816,-0.334
0500000US53011,"Clark County, Washington",county,2009,416205,0
0500000US53013,"Columbia County, Washington",county,2013,4027,0.65
0500000US53013,"Columbia County, Washington",county,2012,4001,0.326
0500000US53013,"Columbia County, Washington",county,2011,3988,0.783
0500000US53013,"Columbia County, Washington",county,2010,3957,-0.678
0500000US53013,"Columbia County, Washington",county,2009,3984,0
0500000US53015,"Cowlitz County, Washington",county,2013,102110,-0.027
0500000US53015,"Cowlitz County, Washington",county,2012,102138,0.233
0500000US53015,"Cowlitz County, Washington",county,2011,101901,0.649
0500000US53015,"Cowlitz County, Washington",county,2010,101244,1.372
0500000US53015,"Cowlitz County, Washington",county,2009,99874,0
0500000US53017,"Douglas County, Washington",county,2013,38807,1.142
0500000US53017,"Douglas County, Washington",county,2012,38369,1.393
0500000US53017,"Douglas County, Washington",county,2011,37842,1.835
0500000US53017,"Douglas County, Washington",county,2010,37160,2.808
0500000US53017,"Douglas County, Washington",county,2009,36145,0
0500000US53019,"Ferry County, Washington",county,2013,7623,0.514
0500000US53019,"Ferry County, Washington",county,2012,7584,0.717
0500000US53019,"Ferry County, Washington",county,2011,7530,0.346
0500000US53019,"Ferry County, Washington",county,2010,7504,0.806
0500000US53019,"Ferry County, Washington",county,2009,7444,0
0500000US53021,"Franklin County, Washington",county,2013,81835,4.01
0500000US53021,"Franklin County, Washington",county,2012,78680,4.764
0500000US53021,"Franklin County, Washington",county,2011,75102,5.29
0500000US53021,"Franklin County, Washington",county,2010,71329,2.254
0500000US53021,"Franklin County, Washington",county,2009,69757,0
0500000US53023,"Garfield County, Washington",county,2013,2249,0.134
0500000US53023,"Garfield County, Washington",county,2012,2246,0.089
0500000US53023,"Garfield County, Washington",county,2011,2244,0.179
0500000US53023,"Garfield County, Washington",county,2010,2240,5.214
0500000US53023,"Garfield County, Washington",county,2009,2129,0
0500000US53025,"Grant County, Washington",county,2013,90202,1.482
0500000US53025,"Grant County, Washington",county,2012,88885,1.957
0500000US53025,"Grant County, Washington",county,2011,87179,2.392
0500000US53025,"Grant County, Washington",county,2010,85142,1.83
0500000US53025,"Grant County, Washington",county,2009,83612,0
0500000US53027,"Grays Harbor County, Washington",county,2013,72092,-0.249
0500000US53027,"Grays Harbor County, Washington",county,2012,72272,-0.105
0500000US53027,"Grays Harbor County, Washington",county,2011,72348,0.355
0500000US53027,"Grays Harbor County, Washington",county,2010,72092,1.371
0500000US53027,"Grays Harbor County, Washington",county,2009,71117,0
0500000US53029,"Island County, Washington",county,2013,78806,0.126
0500000US53029,"Island County, Washington",county,2012,78707,0.137
0500000US53029,"Island County, Washington",county,2011,78599,-0.043
0500000US53029,"Island County, Washington",county,2010,78633,-2.589
0500000US53029,"Island County, Washington",county,2009,80723,0
0500000US53031,"Jefferson County, Washington",county,2013,29882,0.268
0500000US53031,"Jefferson County, Washington",county,2012,29802,0.313
0500000US53031,"Jefferson County, Washington",county,2011,29709,0.456
0500000US53031,"Jefferson County, Washington",county,2010,29574,1.201
0500000US53031,"Jefferson County, Washington",county,2009,29223,0
0500000US53033,"King County, Washington",county,2013,1974567,1.741
0500000US53033,"King County, Washington",county,2012,1940777,1.698
0500000US53033,"King County, Washington",county,2011,1908379,1.553
0500000US53033,"King County, Washington",county,2010,1879189,1.098
0500000US53033,"King County, Washington",county,2009,1858788,0
0500000US53035,"Kitsap County, Washington",county,2013,252687,0.512
0500000US53035,"Kitsap County, Washington",county,2012,251400,0.867
0500000US53035,"Kitsap County, Washington",county,2011,249238,0.769
0500000US53035,"Kitsap County, Washington",county,2010,247336,3.564
0500000US53035,"Kitsap County, Washington",county,2009,238825,0
0500000US53037,"Kittitas County, Washington",county,2013,41291,0.823
0500000US53037,"Kittitas County, Washington",county,2012,40954,1.218
0500000US53037,"Kittitas County, Washington",county,2011,40461,1.485
0500000US53037,"Kittitas County, Washington",county,2010,39869,3.75
0500000US53037,"Kittitas County, Washington",county,2009,38428,0
0500000US53039,"Klickitat County, Washington",county,2013,20537,0.568
0500000US53039,"Klickitat County, Washington",county,2012,20421,0.8
0500000US53039,"Klickitat County, Washington",county,2011,20259,1.017
0500000US53039,"Klickitat County, Washington",county,2010,20055,-0.055
0500000US53039,"Klickitat County, Washington",county,2009,20066,0
0500000US53041,"Lewis County, Washington",county,2013,75419,0.027
0500000US53041,"Lewis County, Washington",county,2012,75399,0.309
0500000US53041,"Lewis County, Washington",county,2011,75167,0.693
0500000US53041,"Lewis County, Washington",county,2010,74650,1.621
0500000US53041,"Lewis County, Washington",county,2009,73459,0
0500000US53043,"Lincoln County, Washington",county,2013,10481,-0.522
0500000US53043,"Lincoln County, Washington",county,2012,10536,-0.095
0500000US53043,"Lincoln County, Washington",county,2011,10546,0.123
0500000US53043,"Lincoln County, Washington",county,2010,10533,2.831
0500000US53043,"Lincoln County, Washington",county,2009,10243,0
0500000US53045,"Mason County, Washington",county,2013,60647,0.168
0500000US53045,"Mason County, Washington",county,2012,60545,0.714
0500000US53045,"Mason County, Washington",county,2011,60116,1.398
0500000US53045,"Mason County, Washington",county,2010,59287,5.229
0500000US53045,"Mason County, Washington",county,2009,56341,0
0500000US53047,"Okanogan County, Washington",county,2013,41143,0.449
0500000US53047,"Okanogan County, Washington",county,2012,40959,0.748
0500000US53047,"Okanogan County, Washington",county,2011,40655,1.036
0500000US53047,"Okanogan County, Washington",county,2010,40238,1.34
0500000US53047,"Okanogan County, Washington",county,2009,39706,0
0500000US53049,"Pacific County, Washington",county,2013,20781,-0.783
0500000US53049,"Pacific County, Washington",county,2012,20945,-0.81
0500000US53049,"Pacific County, Washington",county,2011,21116,-0.359
0500000US53049,"Pacific County, Washington",county,2010,21192,-0.698
0500000US53049,"Pacific County, Washington",county,2009,21341,0
0500000US53051,"Pend Oreille County, Washington",county,2013,12956,-0.154
0500000US53051,"Pend Oreille County, Washington",county,2012,12976,0.185
0500000US53051,"Pend Oreille County, Washington",county,2011,12952,0.372
0500000US53051,"Pend Oreille County, Washington",county,2010,12904,1.319
0500000US53051,"Pend Oreille County, Washington",county,2009,12736,0
0500000US53053,"Pierce County, Washington",county,2013,805434,0.865
0500000US53053,"Pierce County, Washington",county,2012,798528,0.884
0500000US53053,"Pierce County, Washington",county,2011,791528,1.13
0500000US53053,"Pierce County, Washington",county,2010,782681,1.077
0500000US53053,"Pierce County, Washington",county,2009,774339,0
0500000US53055,"San Juan County, Washington",county,2013,15786,0.292
0500000US53055,"San Juan County, Washington",county,2012,15740,0.498
0500000US53055,"San Juan County, Washington",county,2011,15662,0.714
0500000US53055,"San Juan County, Washington",county,2010,15551,1.674
0500000US53055,"San Juan County, Washington",county,2009,15295,0
0500000US53057,"Skagit County, Washington",county,2013,117641,0.473
0500000US53057,"Skagit County, Washington",county,2012,117087,0.653
0500000US53057,"Skagit County, Washington",county,2011,116327,0.951
0500000US53057,"Skagit County, Washington",county,2010,115231,-0.793
0500000US53057,"Skagit County, Washington",county,2009,116152,0
0500000US53059,"Skamania County, Washington",county,2013,11126,0.66
0500000US53059,"Skamania County, Washington",county,2012,11053,0.674
